OBJECTID,	STATEFP20,	GEOID20,	CD118FP,	NAMELSAD20,					LSAD20,	CDSESSN,	MTFCC20,	FUNCSTAT20,	ALAND20,		AWATER20,	INTPTLAT20,	INTPTLON20,		OFFICE_ID,	BIOGUIDE_ID,	OFFICE_AUDIT_ID,PREFIX,	FIRSTNAME,	MIDDLENAME,	LASTNAME,	SUFFIX,	LISTING_NAME,		PHONE,WEBSITEURL,						VACANT,	CONTACTFORMURL,														PHOTOURL,													FACE_BOOK_URL,												TWITTER_URL,							YOUTUBE_URL,																	INSTAGRAM_URL,										FLICKR_URL,									PARTY,	DISTRICT,	STATE,	VACANCY,	ROOM_NUM,	HOB,	COMMITTEE_ASSIGNMENTS,																	LAST_UPDATED,			Shape__Area,		Shape__Length
278,36,3616,16,Congressional District 16,C2,118,G5200,N,320540401,86299702,+40.9784852,-073.7774003,NY16,B001223,00010664,Mr. ,Jamaal,,Bowman,,"Bowman, Jamaal",52464,https://bowman.house.gov,N,https://bowman.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny16_bowman.jpg,https://www.facebook.com/CongressmanBowman,https://twitter.com/JamaalBowmanNY,,https://www.instagram.com/congressmanbowman/,,D,16,,0,345,CHOB,"Education and the Workforce;Science, Space, and Technology",5/21/2024 9:12:37 AM,0.0435283183917363,1.05878104059897
279,36,3617,17,Congressional District 17,C2,118,G5200,N,2135175405,207284704,+41.3086976,-073.8034657,NY17,L000599,00010842,Mr. ,Michael,,Lawler,,"Lawler, Michael",56506,https://lawler.house.gov,N,https://lawler.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ny17_lawler.jpg,https://facebook.com/RepMikeLawler,https://twitter.com/RepMikeLawler,,https://instagram.com/RepMikeLawler,,R,17,,0,1013,LHOB,Financial Services;Foreign Affairs,1/23/2023 12:49:18 PM,0.251868438379006,2.88883064432681
280,36,3618,18,Congressional District 18,C2,118,G5200,N,5135209681,176232757,+41.6311261,-074.0785750,NY18,R000579,00010843,Mr. ,Patrick,,Ryan,,"Ryan, Patrick",55614,https://patryan.house.gov/,N,https://patryan.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ny19_ryan.jpg,https://www.facebook.com/RepPatRyan,https://twitter.com/RepPatRyanNY,,,,D,18,,0,1030,LHOB,Armed Services;Transportation,12/21/2023 3:43:13 PM,0.573874129916248,4.9605805625574
281,36,3619,19,Congressional District 19,C2,118,G5200,N,20327078485,365922994,+42.2070313,-075.1194629,NY19,M001221,00010844,Mr. ,Marcus,J.,Molinaro,,"Molinaro, Marcus",55441,https://molinaro.house.gov,N,https://molinaro.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ny19_molinaro.jpg,https://www.facebook.com/CongressmanMolinaro,https://twitter.com/RepMolinaroNY19,https://www.youtube.com/channel/UCVJziEwU5nM2dDl5Va1prFw,https://www.instagram.com/repmarcmolinaro/,,R,19,,0,1207,LHOB,Agriculture;Small Business;Transportation,12/21/2023 3:51:08 PM,2.25628467130696,10.895041993803
282,36,3620,20,Congressional District 20,C2,118,G5200,N,4041298795,130198309,+42.8956279,-073.9220297,NY20,T000469,00010070,Mr. ,Paul,,Tonko,,"Tonko, Paul",55076,https://tonko.house.gov/,N,https://tonko.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/ny20_tonko.jpg,http://www.facebook.com/paul.tonko#!/reppaultonko,https://twitter.com/reppaultonko,https://www.youtube.com/reppaultonko,https://www.instagram.com/reppaultonko/,,D,20,,0,2369,RHOB,"Energy and Commerce;Science, Space, and Technology",1/3/2023 11:34:21 AM,0.45974358385547,3.84413088559166
283,36,3622,22,Congressional District 22,C2,118,G5200,N,6853174327,314221591,+43.0892420,-075.7226198,NY22,W000828,00010845,Mr. ,Brandon,,Williams,,"Williams, Brandon",53701,https://brandonwilliams.house.gov,N,https://brandonwilliams.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ny22_williams.jpg,https://www.facebook.com/profile.php?id=100088873533711&mibextid=LQQJ4d,https://twitter.com/RepWilliams,,https://www.instagram.com/repbrandonwilliams,,R,22,,0,1022,LHOB,"Education and the Workforce;Science, Space, and Technology;Transportation",12/21/2023 3:52:12 PM,0.792429139873775,5.00055051867955
284,36,3623,23,Congressional District 23,C2,118,G5200,N,16540499035,1695511587,+42.3402504,-078.2954406,NY23,L000600,00010846,Mr. ,Nicholas,A.,Langworthy,,"Langworthy, Nicholas",53161,https://langworthy.house.gov,N,https://langworthy.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny23_langworthy.jpg,https://www.facebook.com/profile.php?id=100089006363459,https://x.com/RepLangworthy,https://www.youtube.com/@replangworthy,https://www.instagram.com/replangworthy/,,R,23,,0,1630,LHOB,Agriculture;Oversight and Accountability;Rules,12/21/2023 3:53:11 PM,1.99201816020582,9.19150637892356
285,36,3624,24,Congressional District 24,C2,118,G5200,N,17012367271,6676570717,+43.2310052,-077.1393898,NY24,T000478,00010847,Ms. ,Claudia,,Tenney,,"Tenney, Claudia",53665,https://tenney.house.gov/,N,https://tenney.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny24_tenney.jpg,https://www.facebook.com/RepClaudiaTenney,https://twitter.com/RepTenney,,,,R,24,,0,2349,RHOB,"Science, Space, and Technology;Ways and Means",12/21/2023 3:54:13 PM,2.6248576369685,13.7169098321624
286,36,3625,25,Congressional District 25,C2,118,G5200,N,2188730598,2940305668,+43.3564263,-077.9060148,NY25,M001206,00010417,Mr. ,Joseph,D.,Morelle,,"Morelle, Joseph",53615,https://morelle.house.gov,N,https://morelleforms.house.gov/contact/?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ny25_morelle.jpg,http://www.facebook.com/RepJoeMorelle/,http://twitter.com/repjoemorelle,,,,D,25,,0,570,CHOB,Appropriations;House Administration;Joint Library,1/3/2023 11:34:21 AM,0.569412589987451,3.73003528175076
287,36,3626,26,Congressional District 26,C2,118,G5200,N,1149669165,89800864,+43.0950129,-078.8593916,NY26,K000402,00010952,Mr. ,Timothy,M,Kennedy,,"Kennedy, Timothy",53306,https://kennedy.house.gov,N,https://kennedy.house.gov/contact/,https://ziplook.house.gov/zip/pictures/no-photo.jpg,,,,,,D,26,,0,2269,RHOB,the Budget;Ways and Means,5/24/2024 11:28:49 AM,0.137015524196613,1.89997304012979
288,37,3701,01,Congressional District 1,C2,118,G5200,N,20344608799,1577378496,+36.0545767,-077.2682189,NC01,D000230,00010825,Mr. ,Donald,G.,Davis,,"Davis, Donald",53101,https://dondavis.house.gov,N,https://dondavis.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc01_davis.jpg,https://facebook.com/RepDonDavis,https://x.com/RepDonDavis,,https://instagram.com/RepDonDavis,,D,01,,0,1123,LHOB,Agriculture;Armed Services,12/22/2023 1:16:39 PM,2.19293841888543,8.60411307375342
289,37,3702,02,Congressional District 2,C2,118,G5200,N,1277986585,36259602,+35.8746835,-078.5960400,NC02,R000305,00010655,Ms. ,Deborah,K.,Ross,,"Ross, Deborah",53032,https://ross.house.gov,N,https://rossforms.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/nc02_ross.jpg,https://www.facebook.com/RepDeborahRoss/,https://twitter.com/RepDeborahRoss,,https://www.instagram.com/repdeborahross/,,D,02,,0,1221,LHOB,"Ethics;Science, Space, and Technology;Select Sub on the Coronavirus;the Judiciary",12/22/2023 1:17:24 PM,0.13116115535081,2.29179288684044
290,37,3703,03,Congressional District 3,C2,118,G5200,N,19869963826,9689791356,+35.2752592,-076.8299629,NC03,M001210,00010605,Mr. ,Gregory,F.,Murphy,,"Murphy, Gregory",53415,https://murphy.house.gov,N,https://gregmurphyforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc03_gregmurphy.jpg,http://www.facebook.com/RepGregMurphy/,http://twitter.com/RepGregMurphy,http://www.youtube.com/HouseConference,http://instagram.com/housegop/,,R,03,,0,407,CHOB,House Administration;Veterans' Affairs;Ways and Means,1/19/2023 8:30:00 AM,2.92866051650435,13.7876051488308
291,37,3704,04,Congressional District 4,C2,118,G5200,N,5294522153,114094222,+36.1931632,-078.9922678,NC04,F000477,00010826,Mrs.,Valerie,P.,Foushee,,"Foushee, Valerie",51784,https://foushee.house.gov,N,https://foushee.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc04_foushee.jpg,https://www.facebook.com/RepValerieFoushee/,https://twitter.com/ValerieFoushee,,https://www.instagram.com/repvaleriefoushee/,,D,04,,0,1716,LHOB,"Science, Space, and Technology;Transportation",12/22/2023 1:18:30 PM,0.541862199333764,3.87604063913036
292,37,3705,05,Congressional District 5,C2,118,G5200,N,11737212375,77512812,+36.2256489,-081.0794159,NC05,F000450,00007507,Ms. ,Virginia,,Foxx,,"Foxx, Virginia",52071,https://foxx.house.gov/,N,https://foxx.house.gov/connect/default.aspx,https://ziplook.house.gov/zip/pictures/nc05_foxx.jpg,https://www.facebook.com/RepVirginiaFoxx,https://twitter.com/virginiafoxx,https://www.youtube.com/user/RepVirginiaFoxx,https://instagram.com/repvirginiafoxx,https://www.flickr.com/photos/repvirginiafoxx/,R,05,,0,2462,RHOB,Education and the Workforce;Oversight and Accountability,12/22/2023 1:19:34 PM,1.18426519280047,8.30428014241254
293,37,3706,06,Congressional District 6,C2,118,G5200,N,4460367547,57217863,+36.2636610,-079.6854415,NC06,M001135,00010656,Ms. ,Kathy,E.,Manning,,"Manning, Kathy",53065,https://manning.house.gov,N,https://manning.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc06_manning.jpg,https://facebook.com/RepKathyManning,https://x.com/RepKManning,,https://instagram.com/RepKathyManning,,D,06,,0,307,CHOB,Education and the Workforce;Foreign Affairs,12/22/2023 1:22:27 PM,0.453028506986811,3.75637199618463
294,37,3707,07,Congressional District 7,C2,118,G5200,N,13335649129,1125626891,+34.4417848,-078.4824670,NC07,R000603,00010214,Mr. ,David,,Rouzer,,"Rouzer, David",52731,https://rouzer.house.gov/,N,https://rouzerforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc07_rouzer.jpg,http://www.facebook.com/RepRouzer,https://twitter.com/DavidRouzer,https://www.youtube.com/channel/UCBvOxpqoGi1HlHjX9v_gHZw,https://www.instagram.com/repdavidrouzer/,,R,07,,0,2333,RHOB,Agriculture;Transportation,1/3/2023 11:34:21 AM,1.41855253032622,7.15469168430843
295,37,3708,08,Congressional District 8,C2,118,G5200,N,9537417501,168216857,+35.3092948,-080.2327914,NC08,B001311,00010827,Mr. ,Dan,,Bishop,,"Bishop, Dan",51976,https://danbishop.house.gov,N,https://danbishop.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc08_danbishop.jpg,https://www.facebook.com/repdanbishop/,https://twitter.com/RepDanBishop,https://www.youtube.com/HouseConference,https://instagram.com/repdanbishop/,,R,08,,0,2459,RHOB,Homeland Security;Sel Sub Weapon Federal Govt;the Judiciary,9/7/2023 10:36:31 AM,0.961893409498543,6.12973418283336
296,37,3709,09,Congressional District 9,C2,118,G5200,N,9389768841,140109348,+35.3825589,-079.4120154,NC09,H001067,00010828,Mr. ,Richard,,Hudson,,"Hudson, Richard",53715,https://hudson.house.gov,N,https://hudson.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc09_hudson.jpg,http://www.facebook.com/RepRichHudson,http://twitter.com/RepRichHudson,http://www.youtube.com/user/reprichhudson,http://instagram.com/reprichhudson/,,R,09,,0,2112,RHOB,Energy and Commerce,1/4/2023 5:15:51 PM,0.945466711039217,6.30634251167611
297,37,3710,10,Congressional District 10,C2,118,G5200,N,7599718116,168863577,+35.6104381,-081.3432226,NC10,M001156,00007508,Mr. ,Patrick,T.,McHenry,,"McHenry, Patrick",52576,https://mchenry.house.gov,N,https://mchenry.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc10_mchenry.jpg,https://www.facebook.com/CongressmanMcHenry,https://twitter.com/PatrickMcHenry,http://www.youtube.com/user/CongressmanMcHenry,http://instagram.com/reppatrickmchenry,https://www.flickr.com/photos/congressmanmchenry,R,10,,0,2134,RHOB,Financial Services,1/3/2023 11:34:21 AM,0.772888656051919,5.37136450873756
298,37,3711,11,Congressional District 11,C2,118,G5200,N,15961189484,169942628,+35.3743567,-082.9448155,NC11,E000246,00010829,Mr. ,Chuck,,Edwards,,"Edwards, Chuck",56401,https://edwards.house.gov,N,https://edwards.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc11_edwards.jpg,https://facebook.com/RepChuckEdwards,https://x.com/RepChuckEdwards,https://youtube.com/@RepChuckEdwards,https://instagram.com/RepChuckEdwards,,R,11,,0,1505,LHOB,Oversight and Accountability;the Budget;Transportation,12/22/2023 1:24:59 PM,1.6013099659599,8.20927670298655
299,37,3712,12,Congressional District 12,C2,118,G5200,N,1143354558,48741064,+35.3476267,-080.7535422,NC12,A000370,00010173,Ms. ,Alma,S.,Adams,,"Adams, Alma",51510,https://adams.house.gov,N,https://adamsforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc12_adams.jpg,http://www.facebook.com/CongresswomanAdams,http://twitter.com/RepAdams,,,,D,12,,0,2436,RHOB,Agriculture;Education and the Workforce,12/22/2023 1:28:10 PM,0.11820473557782,2.02756015549716
300,37,3713,13,Congressional District 13,C2,118,G5200,N,4742259598,48983642,+35.5013949,-078.4942736,NC13,N000194,00010830,Mr. ,Wiley,,Nickel,,"Nickel, Wiley",54531,https://nickel.house.gov,N,https://nickel.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc13_nickel.jpg,https://facebook.com/repwileynickel,https://twitter.com/repwileynickel,https://youtube.com/@repwileynickel,https://instagram.com/repwileynickel,,D,13,,0,1133,LHOB,Financial Services,12/22/2023 1:30:06 PM,0.475951771744349,4.55756138436118
301,37,3714,14,Congressional District 14,C2,118,G5200,N,1239007247,33656820,+35.2124574,-081.0103844,NC14,J000308,00010831,Mr. ,Jeff,,Jackson,,"Jackson, Jeff",55634,https://jeffjackson.house.gov,N,https://jeffjackson.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc14_jackson.jpg,https://www.facebook.com/repjeffjackson/,https://x.com/RepJeffJackson,,,,D,14,,0,1318,LHOB,"Armed Services;Science, Space, and Technology",12/22/2023 1:31:47 PM,0.125985101165725,2.59961461661471
302,38,3800,00,Congressional District (at Large),C1,118,G5200,N,178698456949,4410633765,+47.4421740,-100.4608258,ND00,A000377,00010474,Mr. ,Kelly,,Armstrong,,"Armstrong, Kelly",52611,https://armstrong.house.gov,N,https://armstrong.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/nd00_armstrong.jpg,http://www.facebook.com/RepArmstrongND,http://x.com/RepArmstrongND,https://www.youtube.com/channel/UClBpZFDXVlzJY-AcG8fXRxw,http://instagram.com/reparmstrongnd/,,R,00,,0,2235,RHOB,Energy and Commerce;Oversight and Accountability;Sel Sub Weapon Federal Govt,12/22/2023 1:39:29 PM,21.8398522737357,25.1848658944839
303,39,3901,01,Congressional District 1,C2,118,G5200,N,1557389711,25153102,+39.3397391,-084.2547510,OH01,L000601,00010848,Mr. ,Greg,,Landsman,,"Landsman, Greg",52216,https://landsman.house.gov,N,https://landsman.house.gov/contact,https://ziplook.house.gov/zip/pictures/oh01_landsman.jpg,https://www.facebook.com/RepGregLandsman,https://twitter.com/repgreglandsman,,https://www.instagram.com/repgreglandsman/,,D,01,,0,1432,LHOB,Small Business;Veterans' Affairs,12/22/2023 1:43:03 PM,0.165341901846205,2.93960985388439
304,39,3902,02,Congressional District 2,C2,118,G5200,N,19122942808,151521058,+39.1038221,-083.0597447,OH02,W000815,00009936,Mr. ,Brad,R.,Wenstrup,,"Wenstrup, Brad",53164,https://wenstrup.house.gov,N,https://wenstrup.house.gov/contact/,https://ziplook.house.gov/zip/pictures/oh02_wenstrup.jpg,https://www.facebook.com/RepBradWenstrup/,https://twitter.com/RepBradWenstrup,https://www.youtube.com/repbradwenstrup,,,R,02,,0,2335,RHOB,Intelligence (Permanent);Select Sub on the Coronavirus;Ways and Means,12/22/2023 1:43:53 PM,2.00714013954553,9.17275650770876
305,39,3903,03,Congressional District 3,C2,118,G5200,N,564096878,8553130,+40.0351897,-082.9224800,OH03,B001281,00009937,Mrs.,Joyce,,Beatty,,"Beatty, Joyce",54324,https://beatty.house.gov,N,https://beatty.house.gov/contact,https://ziplook.house.gov/zip/pictures/oh03_beatty.jpg,http://www.facebook.com/pages/Joyce-Beatty/656884781042633,https://twitter.com/RepBeatty,http://www.youtube.com/channel/UCtVl3kb7Xvt3pY7l6x-M6LA,http://instagram.com/repbeatty,http://www.flickr.com/photos/repbeatty/,D,03,,0,2079,RHOB,Financial Services,1/3/2023 11:34:21 AM,0.0604257324619084,1.24845547310961
306,39,3904,04,Congressional District 4,C2,118,G5200,N,12639050226,106951384,+40.5407546,-083.3722662,OH04,J000289,00009678,Mr. ,Jim,,Jordan,,"Jordan, Jim",52676,https://jordan.house.gov/,N,https://jordan.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/oh04_jordan.jpg,https://www.facebook.com/repjimjordan,https://twitter.com/jim_jordan,http://www.youtube.com/user/RepJimJordan,,,R,04,,0,2056,RHOB,Oversight and Accountability;Sel Sub Weapon Federal Govt;the Judiciary,1/3/2023 11:34:21 AM,1.35481707634199,7.6095626826906
307,39,3905,05,Congressional District 5,C2,118,G5200,N,14318014856,1199067953,+41.0864874,-083.4972854,OH05,L000566,00008145,Mr. ,Robert,E.,Latta,,"Latta, Robert",56405,https://latta.house.gov/,N,https://latta.house.gov/contact/,https://ziplook.house.gov/zip/pictures/oh05_latta.jpg,https://www.facebook.com/boblatta/,http://twitter.com/boblatta,http://www.youtube.com/CongressmanBobLatta,http://instagram.com/boblatta,http://www.flickr.com/photos/boblatta/,R,05,,0,2467,RHOB,Energy and Commerce,1/3/2023 11:34:21 AM,1.66301527193332,10.4629959065347
308,39,3906,06,Congressional District 6,C2,118,G5200,N,12377731449,163874252,+40.2506679,-081.1040370,OH06,R000619,00010955,Mr. ,Michael,A. ,Rulli,,"Rulli, Michael A.",55705,https://rulli.house.gov,N,https://rulli.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/no-photo.jpg,,,,,,R,06,,0,2082,RHOB,Energy and Commerce,6/27/2024 5:00:02 AM,1.32764349679701,8.76697169417859
309,39,3907,07,Congressional District 7,C2,118,G5200,N,3420809713,21653218,+40.9985409,-081.8732535,OH07,M001222,00010849,Mr. ,Max,L.,Miller,,"Miller, Max",53876,https://maxmiller.house.gov,N,https://maxmiller.house.gov/contact,https://ziplook.house.gov/zip/pictures/oh07_miller.jpg,https://www.facebook.com/CongressmanMaxMiller,http://www.twitter.com/repmaxmiller,https://www.youtube.com/@RepMaxMiller,https://www.instagram.com/repmaxmiller/,,R,07,,0,143,CHOB,"Agriculture;Science, Space, and Technology",4/17/2023 9:08:29 AM,0.368474018291636,4.53449971710814
310,39,3908,08,Congressional District 8,C2,118,G5200,N,4644010960,30938657,+39.7520321,-084.6044952,OH08,D000626,00010311,Mr. ,Warren,,Davidson,,"Davidson, Warren",56205,https://davidson.house.gov/,N,https://davidson.house.gov/email,https://ziplook.house.gov/zip/pictures/oh08_davidson.jpg,http://www.facebook.com/CongressmanWarrenDavidson,https://twitter.com/warrendavidson?lang=en,https://www.youtube.com/channel/UCMzuyZWzk44YRNesFzPTeUw,http://instagram.com/instawarrendavidson,,R,08,,0,2113,RHOB,Financial Services;Foreign Affairs,1/3/2023 11:34:21 AM,0.491291275433468,4.5205891767347
311,39,3909,09,Congressional District 9,C2,118,G5200,N,6704316848,2536064644,+41.5272629,-083.5320378,OH09,K000009,00002260,Ms. ,Marcy,,Kaptur,,"Kaptur, Marcy",54146,https://kaptur.house.gov/,N,https://kaptur.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/oh09_kaptur.jpg,https://www.facebook.com/RepresentativeMarcyKaptur,https://twitter.com/RepMarcyKaptur,https://www.youtube.com/user/USRepMarcyKaptur,https://instagram.com/repmarcykaptur/,https://www.flickr.com/photos/106583696@N08/,D,09,,0,2186,RHOB,Appropriations,1/3/2023 11:34:21 AM,0.996804697523203,7.16474393933476
312,39,3910,10,Congressional District 10,C2,118,G5200,N,2565458739,15876172,+39.7366144,-084.0669557,OH10,T000463,00010078,Mr. ,Michael,R.,Turner,,"Turner, Michael",56465,https://turner.house.gov/,N,https://turner.house.gov/email-me,https://ziplook.house.gov/zip/pictures/oh10_turner.jpg,https://www.facebook.com/RepMikeTurner,https://twitter.com/RepMikeTurner,http://www.youtube.com/user/CongressmanTurner,,https://www.flickr.com/photos/124337876@N04/,R,10,,0,2183,RHOB,Armed Services;Intelligence (Permanent);Oversight and Accountability,1/3/2023 11:34:21 AM,0.271242486674737,2.89049169555317
313,39,3911,11,Congressional District 11,C2,118,G5200,N,558379121,2030659355,+41.5453374,-081.6305568,OH11,B001313,00010715,Ms. ,Shontel,M.,Brown,,"Brown, Shontel",57032,https://shontelbrown.house.gov,N,https://shontelbrown.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/oh11_brown.jpg,https://www.facebook.com/RepShontelBrown,https://twitter.com/RepShontelBrown,,https://www.instagram.com/repshontel/,,D,11,,0,449,CHOB,Agriculture;Oversight and Accountability;Sel Comm Strategic Comp Us Chi,1/4/2023 5:15:51 PM,0.280038550924928,2.9223715463787
